vendorID,PickupDatetime,DropoffDatetime,PickupDate,DropoffDate,Duration,passengerCount,tripDistance,puLocationId,doLocationId,pickupLongitude,pickupLatitude,dropoffLongitude,dropoffLatitude,rateCodeID,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,ehailFee,totalAmount,tripType
1,2014-09-10 20:26:01,2014-09-10 20:36:57,2014-09-10,2014-09-10,656,3,6.1,,,-73.94222259521484,40.8409538269043,-73.89765167236328,40.89120864868164,1,N,2,18.5,0.5,0.5,,0.0,2.44,,21.94,1
2,2014-08-17 00:41:53,2014-08-17 00:53:59,2014-08-17,2014-08-17,726,4,2.91,,,-73.93157196044922,40.86884689331055,-73.91056060791016,40.880306243896484,1,N,2,11.5,0.5,0.5,,0.0,2.44,,14.94,1
2,2014-05-02 23:01:31,2014-05-03 00:13:23,2014-05-02,2014-05-03,4312,6,28.12,,,-73.81731414794922,40.76520919799805,-74.0867691040039,40.612640380859375,1,N,1,81.5,0.5,0.5,,0.0,10.66,,93.16,1
1,2014-09-20 00:38:48,2014-09-20 01:26:15,2014-09-20,2014-09-20,2847,4,13.9,,,-73.97184753417969,40.68292236328125,-74.07516479492188,40.64521026611328,1,N,1,46.5,0.5,0.5,,0.0,10.66,,58.16,1
2,2014-09-13 02:42:30,2014-09-13 03:49:27,2014-09-13,2014-09-13,4017,2,56.94,,,-73.91796875,40.769996643066406,-73.11791229248047,40.91938400268555,1,N,1,148.5,0.5,0.5,,0.0,10.66,,160.16,1
2,2014-09-13 03:01:02,2014-09-13 03:18:36,2014-09-13,2014-09-13,1054,5,11.3,,,-73.82858276367188,40.83378982543945,-73.82268524169922,40.69850158691406,1,N,1,32.0,0.5,0.5,,0.0,10.66,,43.66,1
1,2014-09-16 23:44:24,2014-09-17 00:49:31,2014-09-16,2014-09-17,3907,2,27.4,,,-73.93867492675781,40.84625244140625,-74.02985382080078,40.61817169189453,1,N,1,79.0,0.5,0.5,,0.0,10.66,,90.66,1
2,2014-08-04 02:22:02,2014-08-04 02:45:43,2014-08-04,2014-08-04,1421,5,14.25,,,-73.95799255371094,40.72183609008789,-74.07209777832031,40.611045837402344,1,N,1,40.0,0.5,0.5,,0.0,10.66,,51.66,1
1,2014-08-31 01:48:26,2014-08-31 02:26:46,2014-08-31,2014-08-31,2300,2,20.0,,,-73.86095428466797,40.750545501708984,-73.857666015625,40.741336822509766,1,N,1,57.5,0.5,0.5,,0.0,10.66,,69.16,1
2,2014-08-24 22:19:43,2014-08-24 22:52:54,2014-08-24,2014-08-24,1991,3,15.41,,,-73.95167541503906,40.713924407958984,-74.09137725830078,40.61983108520508,1,N,1,42.5,0.5,0.5,,0.0,10.66,,54.16,1
2,2014-08-20 02:02:36,2014-08-20 02:31:04,2014-08-20,2014-08-20,1708,2,20.09,,,-73.94829559326172,40.70440673828125,-74.16356658935547,40.633445739746094,1,N,1,53.0,0.5,0.5,,0.0,10.66,,64.66,1
1,2014-05-24 21:55:59,2014-05-24 22:34:26,2014-05-24,2014-05-24,2307,2,22.7,,,-73.94487762451172,40.82902908325195,-73.77631378173828,40.645172119140625,1,N,1,62.5,0.5,0.5,,0.0,7.5,,71.0,1
1,2014-05-30 21:56:55,2014-05-30 22:09:38,2014-05-30,2014-05-30,763,2,3.8,,,-73.9550552368164,40.7343864440918,-73.9840316772461,40.74047088623047,1,N,1,13.5,0.5,0.5,,0.0,5.83,,20.33,1
2,2014-09-05 20:51:28,2014-09-05 21:06:20,2014-09-05,2014-09-05,892,2,6.73,,,-73.94105529785156,40.839229583740234,-73.90099334716797,40.921424865722656,1,N,1,20.5,0.5,0.5,,0.0,2.44,,23.94,1
1,2014-09-06 03:55:21,2014-09-06 04:03:59,2014-09-06,2014-09-06,518,2,1.8,,,-73.95268249511719,40.69502258300781,-73.98175048828125,40.69833755493164,1,N,1,8.5,0.5,0.5,,0.0,9.5,,19.0,1
2,2014-09-06 05:14:54,2014-09-06 05:46:51,2014-09-06,2014-09-06,1917,2,9.67,,,-73.88330078125,40.74781036376953,-73.85266876220703,40.681583404541016,1,N,1,32.0,0.5,0.5,,0.0,2.0,,35.0,1
1,2014-09-27 22:05:06,2014-09-27 22:41:35,2014-09-27,2014-09-27,2189,2,10.9,,,-73.9255142211914,40.74385452270508,-73.91876983642578,40.87162399291992,1,N,1,36.0,0.5,0.5,,0.0,15.0,,52.0,1
2,2014-09-20 22:02:34,2014-09-20 22:22:10,2014-09-20,2014-09-20,1176,2,7.12,,,-73.95269012451172,40.810691833496094,-73.90359497070312,40.88777542114258,1,N,1,23.0,0.5,0.5,,0.0,2.44,,26.44,1
1,2014-09-29 05:37:02,2014-09-29 06:27:08,2014-09-29,2014-09-29,3006,2,28.2,,,-73.90164947509766,40.86842346191406,-74.1767578125,40.694339752197266,1,N,1,78.5,0.5,0.5,,0.0,9.0,,88.5,1
1,2014-09-16 20:44:50,2014-09-16 21:25:20,2014-09-16,2014-09-16,2430,2,18.9,,,-73.95262908935547,40.677146911621094,-73.9681625366211,40.579524993896484,1,N,1,53.0,0.5,0.5,,0.0,21.32,,75.32,1
2,2014-08-01 20:53:37,2014-08-01 21:21:22,2014-08-01,2014-08-01,1665,2,7.04,,,-73.95392608642578,40.743255615234375,-74.00659942626953,40.70800018310547,1,N,1,26.0,0.5,0.5,,0.0,7.33,,34.33,1
2,2014-08-20 21:21:32,2014-08-20 22:06:54,2014-08-20,2014-08-20,2722,2,17.16,,,-73.96360778808594,40.71681594848633,-73.8170394897461,40.585784912109375,1,N,1,51.0,0.5,0.5,,0.0,2.0,,54.0,1
2,2014-08-11 23:05:59,2014-08-11 23:40:05,2014-08-11,2014-08-11,2046,2,6.54,,,-73.95771026611328,40.721927642822266,-74.00406646728516,40.756736755371094,1,N,1,27.0,0.5,0.5,,0.0,2.0,,30.0,1
2,2014-05-25 02:12:00,2014-05-25 02:19:40,2014-05-25,2014-05-25,460,6,1.44,,,-73.95672607421875,40.81760025024414,-73.9439926147461,40.81510543823242,1,N,1,7.5,0.5,0.5,,0.0,2.0,,10.5,1
2,2014-05-08 22:38:53,2014-05-08 23:25:19,2014-05-08,2014-05-08,2786,5,11.81,,,-73.9299545288086,40.681297302246094,-74.00621032714844,40.73948669433594,1,N,1,41.0,0.5,0.5,,0.0,18.0,,60.0,1
2,2014-09-20 02:54:45,2014-09-20 03:32:31,2014-09-20,2014-09-20,2266,3,23.12,,,-73.91523742675781,40.76059341430664,-74.13909149169922,40.60878372192383,1,N,1,61.5,0.5,0.5,,0.0,15.0,,77.5,1
2,2014-09-20 00:29:58,2014-09-20 01:03:19,2014-09-20,2014-09-20,2001,3,8.18,,,-73.9902572631836,40.69400405883789,-73.99152374267578,40.7503662109375,1,N,1,27.5,0.5,0.5,,0.0,7.5,,36.0,1
1,2014-09-13 01:54:25,2014-09-13 02:16:31,2014-09-13,2014-09-13,1326,3,10.5,,,-73.88682556152344,40.747474670410156,-73.90470886230469,40.86265563964844,1,N,1,32.0,0.5,0.5,,0.0,7.5,,40.5,1
2,2014-09-29 00:52:20,2014-09-29 01:04:01,2014-09-29,2014-09-29,701,3,6.32,,,-73.9638442993164,40.80800247192383,-73.9126968383789,40.88594055175781,1,N,1,19.0,0.5,0.5,,0.0,2.44,,22.44,1
1,2014-08-31 03:42:45,2014-08-31 04:17:01,2014-08-31,2014-08-31,2056,3,13.3,,,-73.9502182006836,40.826515197753906,-74.06925964355469,40.73255157470703,1,N,1,39.5,0.5,0.5,,0.0,9.0,,49.5,1
2,2014-08-19 23:45:13,2014-08-20 00:19:37,2014-08-19,2014-08-20,2064,5,13.45,,,-73.92609405517578,40.82816696166992,-74.02408599853516,40.77313232421875,1,N,1,39.5,0.5,0.5,,0.0,9.0,,49.5,1
1,2014-09-27 20:28:29,2014-09-27 20:29:40,2014-09-27,2014-09-27,71,2,0.0,,,-73.93352508544922,40.61463928222656,-73.93353271484375,40.61464309692383,1,N,3,3.0,0.5,0.5,,0.0,13.5,,17.5,1
1,2014-09-04 20:00:02,2014-09-04 20:18:26,2014-09-04,2014-09-04,1104,2,7.0,,,-73.9644546508789,40.80692672729492,-73.9212646484375,40.88032150268555,1,N,4,21.5,0.5,0.5,,0.0,2.44,,24.94,1
1,2014-09-10 05:21:48,2014-09-10 05:38:02,2014-09-10,2014-09-10,974,2,7.8,,,-73.8873519897461,40.74747848510742,-73.95348358154297,40.78775405883789,1,N,4,24.0,0.5,0.5,,0.0,7.5,,32.5,1
1,2014-09-10 05:52:30,2014-09-10 06:18:03,2014-09-10,2014-09-10,1533,2,9.0,,,-73.94825744628906,40.82902908325195,-73.86183166503906,40.76852035522461,1,N,4,28.5,0.5,0.5,,0.0,514.41,,543.91,1
2,2014-05-31 01:46:03,2014-05-31 01:51:45,2014-05-31,2014-05-31,342,5,2.68,,,-73.93924713134766,40.849422454833984,-73.97320556640625,40.86655044555664,4,N,2,13.0,0.5,0.5,,0.0,9.0,,23.0,1
2,2014-09-21 20:18:13,2014-09-21 21:24:10,2014-09-21,2014-09-21,3957,2,14.17,,,-73.92147064208984,40.766761779785156,-74.10417938232422,40.81117630004883,4,N,2,72.5,0.5,0.5,,0.0,18.0,,91.5,1
2,2014-08-16 20:07:03,2014-08-16 20:55:04,2014-08-16,2014-08-16,2881,2,22.57,,,-73.89414978027344,40.74797058105469,-74.07296752929688,40.811222076416016,4,N,1,79.5,0.5,0.5,,0.0,16.33,,96.83,1
2,2014-08-01 00:44:39,2014-08-01 01:24:04,2014-08-01,2014-08-01,2365,5,15.44,,,-73.99433898925781,40.70302963256836,-74.09194946289062,40.83696746826172,4,N,2,65.5,0.5,0.5,,0.0,9.0,,75.5,1
1,2014-08-01 02:33:25,2014-08-01 02:34:57,2014-08-01,2014-08-01,92,3,0.0,,,-73.95889282226562,40.72215270996094,-73.9581527709961,40.721839904785156,4,N,3,2.0,0.5,0.5,,0.0,250.0,,253.0,1
2,2014-08-09 22:47:31,2014-08-09 23:36:49,2014-08-09,2014-08-09,2958,2,13.36,,,-73.89053344726562,40.74713134765625,-74.05615997314453,40.73699188232422,4,N,2,49.5,0.5,0.5,,0.0,9.0,,59.5,1
2,2014-08-02 22:11:02,2014-08-02 22:55:51,2014-08-02,2014-08-02,2689,2,16.91,,,-73.84387969970703,40.75535583496094,-74.05097961425781,40.723148345947266,4,N,2,53.0,0.5,0.5,,0.0,9.0,,63.0,1
2,2014-08-08 00:04:04,2014-08-08 01:36:30,2014-08-08,2014-08-08,5546,5,18.45,,,-73.95761108398438,40.722190856933594,-74.0047836303711,40.87151336669922,4,N,2,100.0,0.5,0.5,,0.0,18.0,,119.0,1
2,2014-05-21 04:48:19,2014-05-21 05:22:40,2014-05-21,2014-05-21,2061,2,26.98,,,-73.95178985595703,40.712337493896484,-74.1833724975586,40.68816375732422,3,N,1,87.5,0.5,0.0,,0.0,10.66,,98.66,1
1,2014-09-05 05:13:52,2014-09-05 05:48:36,2014-09-05,2014-09-05,2084,2,20.7,,,-73.94683837890625,40.8066291809082,-74.1776123046875,40.69047546386719,3,N,3,73.0,0.5,0.0,,0.0,9.0,,82.5,1
1,2014-09-08 21:30:24,2014-09-08 21:44:20,2014-09-08,2014-09-08,836,3,0.0,,,-74.1552505493164,40.872154235839844,-74.15526580810547,40.87214279174805,1,N,2,9.0,0.5,0.0,,0.0,14.0,,23.5,2
1,2014-09-23 21:13:53,2014-09-23 21:28:31,2014-09-23,2014-09-23,878,3,5.7,,,-73.93946838378906,40.84809875488281,-73.96983337402344,40.83500671386719,3,N,2,35.5,0.5,0.0,,0.0,9.0,,45.0,1
1,2014-08-26 23:21:16,2014-08-26 23:38:00,2014-08-26,2014-08-26,1004,4,8.2,,,-73.964599609375,40.80681610107422,-73.96784973144531,40.88648223876953,3,N,2,41.5,0.5,0.0,,0.0,9.0,,51.0,1
1,2014-08-26 23:26:11,2014-08-26 23:35:35,2014-08-26,2014-08-26,564,3,4.1,,,-73.96371459960938,40.80821228027344,-73.95233917236328,40.85103988647461,3,N,2,31.0,0.5,0.0,,0.0,9.0,,40.5,1
1,2014-08-10 03:34:23,2014-08-10 04:10:11,2014-08-10,2014-08-10,2148,2,27.6,,,-73.9358901977539,40.79521179199219,-74.17708587646484,40.694969177246094,3,N,2,89.5,0.5,0.0,,0.0,9.0,,99.0,1
2,2014-08-24 23:18:42,2014-08-25 00:09:59,2014-08-24,2014-08-25,3077,3,6.48,,,-73.96755981445312,40.707611083984375,-74.04430389404297,40.72683334350586,3,N,1,53.0,0.5,0.0,,0.0,9.0,,62.5,1
1,2014-08-25 15:11:50,2014-08-25 15:55:18,2014-08-25,2014-08-25,2608,2,20.8,,,-73.95555877685547,40.79957962036133,-74.17880249023438,40.68909454345703,3,N,1,77.0,0.5,0.0,,0.0,19.0,,96.5,1
2,2014-08-03 02:42:09,2014-08-03 03:32:30,2014-08-03,2014-08-03,3021,3,23.88,,,-73.95182037353516,40.71571350097656,-74.0663833618164,40.897361755371094,3,N,2,87.0,0.5,0.0,,0.0,14.33,,101.83,1
2,2014-08-14 21:55:16,2014-08-14 22:20:29,2014-08-14,2014-08-14,1513,5,7.28,,,-73.95877838134766,40.809898376464844,-73.96593475341797,40.887916564941406,3,N,1,41.0,0.5,0.0,,0.0,9.0,,50.5,1
2,2014-08-20 05:04:59,2014-08-20 05:31:15,2014-08-20,2014-08-20,1576,5,16.35,,,-73.9725112915039,40.686500549316406,-74.17733764648438,40.69104766845703,3,N,2,62.5,0.5,0.0,,0.0,9.0,,72.0,1
1,2014-08-31 21:37:55,2014-08-31 21:59:18,2014-08-31,2014-08-31,1283,2,5.6,,,-73.98763275146484,40.70311737060547,-74.05501556396484,40.72908401489258,3,Y,1,36.5,0.5,0.0,,0.0,9.0,,46.0,1
1,2014-08-07 05:04:54,2014-08-07 05:34:27,2014-08-07,2014-08-07,1773,2,23.8,,,-73.937255859375,40.8566780090332,-74.17717742919922,40.69489669799805,3,N,2,80.0,0.5,0.0,,0.0,9.0,,89.5,1
1,2014-08-08 03:30:36,2014-08-08 03:48:12,2014-08-08,2014-08-08,1056,3,6.2,,,-73.92890167236328,40.852787017822266,-73.9988021850586,40.886810302734375,3,N,2,37.5,0.5,0.0,,0.0,9.0,,47.0,1
1,2014-05-20 12:07:58,2014-05-20 12:25:38,2014-05-20,2014-05-20,1060,3,3.0,,,-73.9321060180664,40.77263641357422,-73.93356323242188,40.77202606201172,1,N,3,14.0,0.0,0.5,,0.0,2.0,,16.5,1
1,2014-05-22 08:08:58,2014-05-22 08:34:54,2014-05-22,2014-05-22,1556,2,7.9,,,-73.96392822265625,40.80785369873047,-73.87281799316406,40.7744255065918,1,Y,3,27.5,0.0,0.5,,0.0,10.66,,38.66,1
1,2014-05-14 11:28:16,2014-05-14 11:28:36,2014-05-14,2014-05-14,20,2,5.5,,,-73.9188003540039,40.84101486206055,-73.9188003540039,40.84101486206055,1,N,3,2.5,0.0,0.5,,0.0,10.0,,13.0,1
1,2014-09-20 06:38:33,2014-09-20 07:51:57,2014-09-20,2014-09-20,4404,6,42.8,,,-73.94698333740234,40.6910285949707,-74.17723846435547,40.39299011230469,1,N,3,113.0,0.0,0.5,,0.0,16.5,,130.0,1
1,2014-09-20 19:24:07,2014-09-20 20:27:59,2014-09-20,2014-09-20,3832,4,39.3,,,-73.92423248291016,40.82693099975586,-74.44129943847656,40.87432861328125,1,N,3,104.5,0.0,0.5,,0.0,11.0,,116.0,1
1,2014-09-28 16:22:56,2014-09-28 16:36:59,2014-09-28,2014-09-28,843,2,6.3,,,-73.92146301269531,40.77325439453125,-73.9492416381836,40.7167854309082,1,N,3,19.0,0.0,0.5,,0.0,5.55,,25.05,1
1,2014-08-16 20:08:21,2014-08-16 20:28:25,2014-08-16,2014-08-16,1204,3,8.4,,,-74.04264068603516,40.731807708740234,-74.08363342285156,40.812294006347656,5,N,3,0.0,0.0,0.0,,0.0,19.4,,19.4,2
1,2014-08-18 15:41:25,2014-08-18 16:40:43,2014-08-18,2014-08-18,3558,2,16.2,,,-73.99300384521484,40.68783950805664,-74.17730712890625,40.69520568847656,3,Y,3,75.0,0.0,0.0,,0.0,11.0,,86.0,1
1,2014-08-27 15:56:33,2014-08-27 16:49:53,2014-08-27,2014-08-27,3200,2,16.9,,,-73.9979019165039,40.677886962890625,-74.1768798828125,40.69442367553711,3,Y,4,73.0,0.0,0.0,,0.0,16.33,,89.33,1
1,2014-08-14 11:02:47,2014-08-14 11:37:39,2014-08-14,2014-08-14,2092,3,13.3,,,-73.92839050292969,40.85188674926758,-73.98797607421875,40.990047454833984,3,N,4,55.5,0.0,0.0,,0.0,9.0,,64.5,1
2,2014-05-09 03:43:11,2014-05-09 04:11:48,2014-05-09,2014-05-09,1717,2,15.56,,,-73.96012878417969,40.71080017089844,-74.01380920410156,40.85175704956055,5,N,1,60.0,0.0,0.0,,0.0,9.0,,69.0,2
1,2014-05-27 12:55:10,2014-05-27 13:31:01,2014-05-27,2014-05-27,2151,2,16.7,,,-73.9670181274414,40.67735290527344,-74.17728424072266,40.69089126586914,1,N,1,48.5,0.0,0.5,,0.0,9.0,,58.0,1
2,2014-09-01 14:48:19,2014-09-01 15:22:12,2014-09-01,2014-09-01,2033,2,25.96,,,-73.95972442626953,40.8086051940918,-74.17704010009766,40.69135665893555,5,N,1,85.0,0.0,0.0,,0.0,9.0,,94.0,2
2,2014-09-27 03:36:16,2014-09-27 04:10:04,2014-09-27,2014-09-27,2028,2,10.85,,,-73.96250915527344,40.71756362915039,-74.00367736816406,40.78782272338867,5,N,1,70.0,0.0,0.0,,0.0,9.0,,79.0,2
2,2014-09-23 11:18:50,2014-09-23 12:35:43,2014-09-23,2014-09-23,4613,2,61.61,,,-73.9587173461914,40.81487274169922,-74.61923217773438,40.3175048828125,5,N,1,150.0,0.0,0.0,,0.0,9.0,,159.0,2
2,2014-08-18 13:27:43,2014-08-18 14:35:15,2014-08-18,2014-08-18,4052,2,22.91,,,-73.92538452148438,40.76170349121094,-74.17736053466797,40.69508743286133,3,N,1,87.0,0.0,0.0,,0.0,9.0,,96.0,1
2,2014-08-09 03:06:07,2014-08-09 03:18:43,2014-08-09,2014-08-09,756,2,5.5,,,-73.98492431640625,40.69709014892578,-74.03929901123047,40.74220657348633,5,N,1,75.0,0.0,0.0,,0.0,9.0,,84.0,2
2,2014-08-21 09:05:46,2014-08-21 10:44:02,2014-08-21,2014-08-21,5896,2,24.32,,,-73.9054183959961,40.70276641845703,-74.12362670898438,40.830318450927734,1,N,1,81.0,0.0,0.5,,0.0,9.0,,90.5,1
2,2014-08-03 00:02:42,2014-08-03 00:40:31,2014-08-03,2014-08-03,2269,2,9.01,,,-73.93714904785156,40.67973327636719,-74.06459045410156,40.72209930419922,5,N,1,84.0,0.0,0.0,,0.0,9.0,,93.0,2
1,2014-05-10 14:25:21,2014-05-10 15:10:19,2014-05-10,2014-05-10,2698,2,12.9,,,-73.98133087158203,40.57572555541992,-74.07244110107422,40.64360046386719,1,N,1,43.5,0.0,0.5,,0.0,10.66,,54.66,1
2,2014-05-31 14:19:32,2014-05-31 14:51:06,2014-05-31,2014-05-31,1894,2,14.55,,,-73.80671691894531,40.699127197265625,-73.97810363769531,40.71345138549805,1,N,1,42.0,0.0,0.5,,0.0,10.66,,53.16,1
2,2014-09-01 14:57:36,2014-09-01 16:59:31,2014-09-01,2014-09-01,7315,2,6.84,,,-73.95409393310547,40.742366790771484,-73.9303970336914,40.73672103881836,1,N,1,48.0,0.0,0.5,,0.0,10.66,,59.16,1
1,2014-09-01 19:29:23,2014-09-01 19:51:53,2014-09-01,2014-09-01,1350,2,12.1,,,-73.84489440917969,40.75507354736328,-73.97095489501953,40.755149841308594,1,N,1,33.5,0.0,0.5,,0.0,10.66,,44.66,1
2,2014-09-17 09:15:46,2014-09-17 09:48:28,2014-09-17,2014-09-17,1962,2,7.59,,,-73.87399291992188,40.72847366333008,-73.9828109741211,40.74774169921875,1,N,1,27.5,0.0,0.5,,0.0,10.66,,38.66,1
2,2014-09-02 08:22:01,2014-09-02 08:51:20,2014-09-02,2014-09-02,1759,2,3.4,,,-73.91880798339844,40.743263244628906,-73.97677612304688,40.74629592895508,1,N,1,19.0,0.0,0.5,,0.0,10.66,,30.16,1
2,2014-09-03 17:23:36,2014-09-03 20:35:36,2014-09-03,2014-09-03,11520,2,46.21,,,-73.8073501586914,40.66472625732422,-73.93463897705078,40.67945861816406,5,N,1,125.0,0.0,0.0,,0.0,10.66,,135.66,2
2,2014-09-29 16:58:10,2014-09-29 17:51:30,2014-09-29,2014-09-29,3200,2,14.46,,,-73.80733489990234,40.70033264160156,-74.00350952148438,40.75130081176758,5,N,1,55.0,0.0,0.0,,0.0,10.66,,65.66,2
1,2014-08-31 11:58:45,2014-08-31 13:19:56,2014-08-31,2014-08-31,4871,2,25.7,,,-73.96456909179688,40.68207550048828,-73.96559143066406,40.686790466308594,1,N,1,81.5,0.0,0.5,,0.0,10.66,,92.66,1
2,2014-09-17 15:09:22,2014-09-17 15:23:41,2014-09-17,2014-09-17,859,2,7.53,,,-73.93035888671875,40.86643981933594,-73.8949966430664,40.9340934753418,5,N,1,22.0,0.0,0.0,,0.0,2.44,,24.44,2
1,2014-09-18 08:40:51,2014-09-18 09:21:11,2014-09-18,2014-09-18,2420,2,15.8,,,-73.96411895751953,40.71232986450195,-74.17779541015625,40.695556640625,3,N,1,65.5,0.0,0.0,,0.0,11.0,,76.5,1
2,2014-09-19 15:40:16,2014-09-19 16:19:30,2014-09-19,2014-09-19,2354,2,23.07,,,-73.94174194335938,40.84333038330078,-74.18268585205078,40.68779373168945,3,N,1,80.0,0.0,0.0,,0.0,16.0,,96.0,1
2,2014-09-12 16:04:23,2014-09-12 16:20:56,2014-09-12,2014-09-12,993,2,4.43,,,-73.93936920166016,40.84836196899414,-73.98391723632812,40.82947540283203,5,N,1,45.0,0.0,0.0,,0.0,11.0,,56.0,2
1,2014-09-13 02:18:21,2014-09-13 02:26:52,2014-09-13,2014-09-13,511,2,1.5,,,-73.86885070800781,40.75882339477539,-73.85850524902344,40.74604415893555,5,N,1,8.0,0.0,0.0,,0.0,8.0,,16.0,2
2,2014-09-21 16:06:04,2014-09-21 16:58:33,2014-09-21,2014-09-21,3149,2,28.9,,,-73.92752075195312,40.83015441894531,-74.17723846435547,40.69506072998047,3,N,1,97.5,0.0,0.0,,0.0,10.25,,107.75,1
2,2014-09-14 18:35:00,2014-09-14 19:18:10,2014-09-14,2014-09-14,2590,2,16.19,,,-73.97578430175781,40.68757247924805,-74.17745971679688,40.695308685302734,3,N,1,68.0,0.0,0.0,,0.0,11.0,,79.0,1
1,2014-08-18 08:39:27,2014-08-18 09:22:54,2014-08-18,2014-08-18,2607,2,17.5,,,-73.88580322265625,40.75546646118164,-73.7203369140625,40.585941314697266,5,N,1,98.5,0.0,0.0,,0.0,2.0,,100.5,2
2,2014-08-26 21:37:15,2014-08-26 22:07:15,2014-08-26,2014-08-26,1800,2,17.93,,,-73.8505630493164,40.753562927246094,-73.9917984008789,40.91175079345703,5,N,1,80.0,0.0,0.0,,0.0,20.0,,100.0,2
2,2014-08-23 15:24:43,2014-08-23 16:09:29,2014-08-23,2014-08-23,2686,2,18.75,,,-73.99293518066406,40.692901611328125,-74.1770248413086,40.69489669799805,3,N,1,71.5,0.0,0.0,,0.0,16.33,,87.83,1
1,2014-08-28 14:03:40,2014-08-28 15:08:53,2014-08-28,2014-08-28,3913,2,21.5,,,-73.95801544189453,40.7217903137207,-74.17730712890625,40.69521713256836,3,N,1,83.5,0.0,0.0,,0.0,21.66,,105.16,1
1,2014-05-20 08:09:22,2014-05-20 08:10:41,2014-05-20,2014-05-20,79,2,5.1,,,-73.84056854248047,40.83686828613281,-73.84056854248047,40.83686447143555,1,N,1,3.0,0.0,0.5,,0.0,15.0,,18.5,1
1,2014-05-10 14:30:43,2014-05-10 15:22:08,2014-05-10,2014-05-10,3085,2,17.3,,,-73.95348358154297,40.68084716796875,-74.17749786376953,40.69073486328125,1,Y,1,54.5,0.0,0.5,,0.0,11.0,,66.0,1
2,2014-05-25 09:18:55,2014-05-25 09:33:09,2014-05-25,2014-05-25,854,2,8.33,,,-73.93999481201172,40.82732009887695,-73.87100219726562,40.773895263671875,1,N,1,24.0,0.0,0.5,,0.0,7.5,,32.0,1
1,2014-05-07 07:44:13,2014-05-07 08:00:53,2014-05-07,2014-05-07,1000,2,5.5,,,-73.93343353271484,40.85528564453125,-73.9049072265625,40.907066345214844,1,N,1,18.5,0.0,0.5,,0.0,2.44,,21.44,1
1,2014-05-17 17:13:14,2014-05-17 17:13:39,2014-05-17,2014-05-17,25,2,2.6,,,-73.96216583251953,40.71979522705078,-73.96216583251953,40.71979522705078,1,N,1,2.5,0.0,0.5,,0.0,15.0,,18.0,1
2,2014-08-13 11:51:45,2014-08-13 12:04:28,2014-08-13,2014-08-13,763,2,4.45,,,-73.93928527832031,40.84170150756836,-73.90547943115234,40.88732147216797,1,N,1,16.0,0.0,0.5,,0.0,2.44,,18.94,1
2,2014-08-26 15:39:35,2014-08-26 17:26:21,2014-08-26,2014-08-26,6406,2,23.92,,,-73.95238494873047,40.72334671020508,-74.17756652832031,40.69070816040039,1,N,1,89.0,0.0,0.5,,0.0,11.0,,100.5,1
2,2014-08-25 08:36:06,2014-08-25 08:57:14,2014-08-25,2014-08-25,1268,2,7.46,,,-73.95079803466797,40.82574462890625,-73.90636444091797,40.912254333496094,1,N,1,24.0,0.0,0.5,,0.0,2.44,,26.94,1
2,2014-08-31 08:10:40,2014-08-31 08:16:25,2014-08-31,2014-08-31,345,2,1.16,,,-73.83040618896484,40.759498596191406,-73.83244323730469,40.7520866394043,1,N,1,6.5,0.0,0.5,,0.0,1.0,,8.0,1
2,2014-05-02 14:05:27,2014-05-02 15:19:05,2014-05-02,2014-05-02,4418,3,17.79,,,-73.95079803466797,40.74354553222656,-74.1779556274414,40.689998626708984,5,N,1,110.0,0.0,0.0,,0.0,9.0,,119.0,2
2,2014-05-15 00:22:00,2014-05-15 01:14:26,2014-05-15,2014-05-15,3146,4,14.63,,,-73.84573364257812,40.76020431518555,-74.04339599609375,40.72024154663086,5,N,1,70.0,0.0,0.0,,0.0,9.0,,79.0,2
2,2014-05-26 17:28:22,2014-05-26 18:05:01,2014-05-26,2014-05-26,2199,5,12.84,,,-73.9496841430664,40.68043899536133,-73.81233215332031,40.590431213378906,1,N,1,40.0,0.0,0.5,,0.0,2.0,,42.5,1
2,2014-09-19 11:39:40,2014-09-19 11:45:58,2014-09-19,2014-09-19,378,3,3.53,,,-73.94306945800781,40.84033203125,-73.91541290283203,40.88304138183594,1,N,1,11.5,0.0,0.5,,0.0,2.44,,14.44,1
2,2014-09-27 08:08:48,2014-09-27 08:09:36,2014-09-27,2014-09-27,48,5,0.0,,,-73.88860321044922,40.87289047241211,-73.88863372802734,40.8729133605957,5,N,1,53.66,0.0,0.0,,0.0,9.0,,62.66,2
1,2014-09-27 17:31:56,2014-09-27 17:34:29,2014-09-27,2014-09-27,153,3,0.9,,,-73.98778533935547,40.700225830078125,-74.0008773803711,40.709190368652344,1,N,1,4.5,0.0,0.5,,0.0,9.0,,14.0,1
1,2014-09-10 10:34:35,2014-09-10 10:36:47,2014-09-10,2014-09-10,132,3,0.0,,,-73.92556762695312,40.828392028808594,-73.9255599975586,40.82838439941406,1,N,1,3.5,0.0,0.5,,0.0,8.0,,12.0,1
2,2014-09-22 21:54:51,2014-09-22 22:57:20,2014-09-22,2014-09-22,3749,0,22.67,,,-73.85720825195312,40.75807189941406,-74.12709045410156,40.87502670288086,5,N,1,120.0,0.0,0.0,,0.0,9.0,,129.0,2
